/sentences,,,,,,,,
/sentence/@id,/sentence/#id,/sentence/aspectCategories/aspectCategory/@category,/sentence/aspectCategories/aspectCategory/@polarity,/sentence/aspectTerms/aspectTerm/@from,/sentence/aspectTerms/aspectTerm/@polarity,/sentence/aspectTerms/aspectTerm/@term,/sentence/aspectTerms/aspectTerm/@to,/sentence/text
1188,433,food,positive,,,,,"The food is great, service is ok."
1188,433,service,neutral,,,,,"The food is great, service is ok."
1188,433,,,4,positive,food,8,"The food is great, service is ok."
1188,433,,,19,neutral,service,26,"The food is great, service is ok."
1973,434,price,negative,,,,,"The overall price tag was very very expensive, something I did expect."
1973,434,,,12,negative,price tag,21,"The overall price tag was very very expensive, something I did expect."
1334,435,anecdotes/miscellaneous,neutral,,,,,"By the time we were done, it was past 1:00am."
2392,436,food,positive,,,,,"Spice is great Thai food, love the inexpensive appetizers."
2392,436,price,positive,,,,,"Spice is great Thai food, love the inexpensive appetizers."
2392,436,,,15,positive,Thai food,24,"Spice is great Thai food, love the inexpensive appetizers."
2392,436,,,47,positive,appetizers,57,"Spice is great Thai food, love the inexpensive appetizers."
1791,437,anecdotes/miscellaneous,neutral,,,,,"Read all the other review, they'll confirm it."
1044,438,service,negative,,,,,Even after they overcharged me the last time I was there.
925,439,service,positive,,,,,The service was attentive.
925,439,,,4,positive,service,11,The service was attentive.
1828,440,food,positive,,,,,"He not only makes his own homemade mozzarella, but every pie is ultra fresh."
1828,440,,,35,positive,mozzarella,45,"He not only makes his own homemade mozzarella, but every pie is ultra fresh."
1828,440,,,57,positive,pie,60,"He not only makes his own homemade mozzarella, but every pie is ultra fresh."
2363,441,food,negative,,,,,Fish was overdone.
2363,441,,,0,negative,Fish,4,Fish was overdone.
327,442,anecdotes/miscellaneous,conflict,,,,,"Great idea and base for restaurant, but work on the details, people who think this was good need to go back to the shore towns and rethink what it should have tasted like."
2831,443,ambience,positive,,,,,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside."
2831,443,,,29,positive,main dining room,45,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside."
2831,443,,,90,positive,ceiling,97,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside."
2479,444,food,positive,,,,,We visited Bread Bar during January restaurant week and were so pleased with the menu selections and service.
2479,444,service,positive,,,,,We visited Bread Bar during January restaurant week and were so pleased with the menu selections and service.
2479,444,,,81,positive,menu selections,96,We visited Bread Bar during January restaurant week and were so pleased with the menu selections and service.
2479,444,,,101,positive,service,108,We visited Bread Bar during January restaurant week and were so pleased with the menu selections and service.
1374,445,anecdotes/miscellaneous,neutral,,,,,I have been twice to this restaurant.
985,446,ambience,neutral,,,,,also make sure you pay attention to the music being piped in - quite a weird selection.
985,446,,,40,neutral,music,45,also make sure you pay attention to the music being piped in - quite a weird selection.
3061,447,anecdotes/miscellaneous,negative,,,,,You could get a much better dining experience for the same amount of money in a lot of other French Bistros.
1843,448,ambience,positive,,,,,The establishment scores big points in presentation and style.
1843,448,,,4,positive,establishment,17,The establishment scores big points in presentation and style.
2102,449,food,positive,,,,,"The rest of the dim sum, though pricey by Chinatown standards, is worth it."
2102,449,price,negative,,,,,"The rest of the dim sum, though pricey by Chinatown standards, is worth it."
2102,449,,,16,conflict,dim sum,23,"The rest of the dim sum, though pricey by Chinatown standards, is worth it."
2149,450,food,positive,,,,,Good food.
2149,450,,,5,positive,food,9,Good food.
964,451,service,positive,,,,,"The wait staff is very friendly, if not overly efficient."
964,451,,,4,positive,wait staff,14,"The wait staff is very friendly, if not overly efficient."
748,452,anecdotes/miscellaneous,positive,,,,,Surprisingly nothing could be further from the truth.
766,453,food,positive,,,,,The dim sum however was very good.
766,453,,,4,positive,dim sum,11,The dim sum however was very good.
2674,454,anecdotes/miscellaneous,positive,,,,,It's better than being on the roof of Sutton Place with 19 year old interns jabbing you in the ribs all night.
2501,455,service,positive,,,,,Service has always been friendly and efficient.
2501,455,,,0,positive,Service,7,Service has always been friendly and efficient.
2222,456,food,neutral,,,,,Went there and had a combination of different seafood dishes and appetizers.
2222,456,,,46,neutral,seafood dishes,60,Went there and had a combination of different seafood dishes and appetizers.
2222,456,,,65,neutral,appetizers,75,Went there and had a combination of different seafood dishes and appetizers.
2786,457,anecdotes/miscellaneous,positive,,,,,Its a great place for a casual date or to entertain clients for lunch.
2786,457,,,64,neutral,lunch,69,Its a great place for a casual date or to entertain clients for lunch.
773,458,service,negative,,,,,All we received was an apology as we left to see our show without dinner.
773,458,,,66,neutral,dinner,72,All we received was an apology as we left to see our show without dinner.
368,459,service,negative,,,,,The table next to us asked if he crushed the grapes himself when their long overdue bottle of wine finally arrived.
368,459,,,84,neutral,bottle of wine,98,The table next to us asked if he crushed the grapes himself when their long overdue bottle of wine finally arrived.
368,459,,,45,neutral,grapes,51,The table next to us asked if he crushed the grapes himself when their long overdue bottle of wine finally arrived.
994,460,price,positive,,,,,Prices are very good.
994,460,,,0,positive,Prices,6,Prices are very good.
366,461,service,negative,,,,,"We could not catch our waiter's eye, and he ignored us."
366,461,,,23,negative,waiter,29,"We could not catch our waiter's eye, and he ignored us."
3075,462,anecdotes/miscellaneous,positive,,,,,Fantastic place.
1270,463,food,negative,,,,,Plain and simple it's bad thai food.
1270,463,,,26,negative,thai food,35,Plain and simple it's bad thai food.
3664,464,anecdotes/miscellaneous,positive,,,,,Definitely not a restaurant to skip!
3128,465,service,negative,,,,,They refuse to seat parties of 3 or more on weekends.
2097,466,food,neutral,,,,,Usually 3 vs. 4 items per dish.
2097,466,,,26,neutral,dish,30,Usually 3 vs. 4 items per dish.
1705,467,food,conflict,,,,,"While certain staples are excellent (the burger, some of the pastas), the food is not really the point."
1705,467,,,41,positive,burger,47,"While certain staples are excellent (the burger, some of the pastas), the food is not really the point."
1705,467,,,61,positive,pastas,67,"While certain staples are excellent (the burger, some of the pastas), the food is not really the point."
1705,467,,,74,neutral,food,78,"While certain staples are excellent (the burger, some of the pastas), the food is not really the point."
1705,467,,,14,positive,staples,21,"While certain staples are excellent (the burger, some of the pastas), the food is not really the point."
3145,468,food,neutral,,,,,"The Dim Sum was so-so, but not spectacular."
3145,468,,,4,neutral,Dim Sum,11,"The Dim Sum was so-so, but not spectacular."
790,469,food,neutral,,,,,The food was so-so.
790,469,,,4,neutral,food,8,The food was so-so.
9,470,service,negative,,,,,"The waitress, seems to be more concerned of looking good than actually waitressing."
9,470,,,4,negative,waitress,12,"The waitress, seems to be more concerned of looking good than actually waitressing."
3085,471,ambience,positive,,,,,"The place is larger than most and features adequate seating unlike most joints, and has a bar which deserves a mention."
3085,471,,,52,positive,seating,59,"The place is larger than most and features adequate seating unlike most joints, and has a bar which deserves a mention."
3085,471,,,90,positive,bar,93,"The place is larger than most and features adequate seating unlike most joints, and has a bar which deserves a mention."
3085,471,,,4,positive,place,9,"The place is larger than most and features adequate seating unlike most joints, and has a bar which deserves a mention."
1448,472,price,negative,,,,,What a ripoff!
1933,473,anecdotes/miscellaneous,positive,,,,,Threw my fiance's surprise 30th birthday dinner here couldn't be happier.
1933,473,,,41,neutral,dinner,47,Threw my fiance's surprise 30th birthday dinner here couldn't be happier.
1661,474,anecdotes/miscellaneous,neutral,,,,,You can do it here.
1817,475,food,positive,,,,,Food-awesome.
1817,475,,,0,positive,Food,4,Food-awesome.
2512,476,food,positive,,,,,"good music, great food, speedy service affordable prices."
2512,476,service,positive,,,,,"good music, great food, speedy service affordable prices."
