/sentences,,,,,,,,
/sentence/@id,/sentence/#id,/sentence/aspectCategories/aspectCategory/@category,/sentence/aspectCategories/aspectCategory/@polarity,/sentence/aspectTerms/aspectTerm/@from,/sentence/aspectTerms/aspectTerm/@polarity,/sentence/aspectTerms/aspectTerm/@term,/sentence/aspectTerms/aspectTerm/@to,/sentence/text
2459,693,anecdotes/miscellaneous,positive,,,,,I got enough reasons to keep coming back!!!
1013,694,food,positive,,,,,By far this is the only chinese desserts place I know in NY or anywhere close in the Northeastern America that serves desserts with frog jelly in a couple of varieties and pig feet ginger simmered in black vinegar.
1013,694,,,172,positive,pig feet ginger simmered in black vinegar,213,By far this is the only chinese desserts place I know in NY or anywhere close in the Northeastern America that serves desserts with frog jelly in a couple of varieties and pig feet ginger simmered in black vinegar.
1013,694,,,118,positive,desserts with frog jelly,142,By far this is the only chinese desserts place I know in NY or anywhere close in the Northeastern America that serves desserts with frog jelly in a couple of varieties and pig feet ginger simmered in black vinegar.
193,695,food,positive,,,,,The food is great and reasonably priced.
193,695,price,positive,,,,,The food is great and reasonably priced.
193,695,,,4,positive,food,8,The food is great and reasonably priced.
193,695,,,33,positive,priced,39,The food is great and reasonably priced.
1569,696,ambience,positive,,,,,The characters really make for an enjoyable experience.
2217,697,food,positive,,,,,I would definitely recommend SEA if you like thai cuisine!
2217,697,,,45,positive,thai cuisine,57,I would definitely recommend SEA if you like thai cuisine!
78,698,service,positive,,,,,"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor."
78,698,,,43,positive,crew,47,"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor."
78,698,,,19,positive,host,23,"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor."
2280,699,ambience,conflict,,,,,"The restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese."
2280,699,price,positive,,,,,"The restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese."
2280,699,food,positive,,,,,"The restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese."
2280,699,,,62,positive,round tables,74,"The restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese."
2280,699,,,141,positive,Taiwanese,150,"The restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese."
3424,700,food,conflict,,,,,"My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had."
3424,700,,,52,conflict,portion,59,"My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had."
3424,700,,,103,positive,french fries,115,"My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had."
3641,701,anecdotes/miscellaneous,positive,,,,,You cannot go wrong with this place.
1707,702,anecdotes/miscellaneous,positive,,,,,"It is the type of place to run into old friends and have a late, raucus dinner."
1707,702,,,72,positive,dinner,78,"It is the type of place to run into old friends and have a late, raucus dinner."
2766,703,food,positive,,,,,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment."
2766,703,,,4,positive,food,8,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment."
2766,703,,,72,positive,dishes,78,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment."
2766,703,,,33,positive,specials,41,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment."
2766,703,,,49,positive,regular menu-fare,66,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment."
667,704,price,neutral,,,,,Prices are in line.
667,704,,,0,neutral,Prices,6,Prices are in line.
1600,705,food,positive,,,,,"The combination of fresh tomato sauce, fresh mozz cheese, basil and the dough they make with imported flour, makes this is one of the better pizza's in NY."
1600,705,,,19,positive,fresh tomato sauce,37,"The combination of fresh tomato sauce, fresh mozz cheese, basil and the dough they make with imported flour, makes this is one of the better pizza's in NY."
1600,705,,,39,positive,fresh mozz cheese,56,"The combination of fresh tomato sauce, fresh mozz cheese, basil and the dough they make with imported flour, makes this is one of the better pizza's in NY."
1600,705,,,58,positive,basil,63,"The combination of fresh tomato sauce, fresh mozz cheese, basil and the dough they make with imported flour, makes this is one of the better pizza's in NY."
1600,705,,,72,positive,dough,77,"The combination of fresh tomato sauce, fresh mozz cheese, basil and the dough they make with imported flour, makes this is one of the better pizza's in NY."
1600,705,,,141,positive,pizza,146,"The combination of fresh tomato sauce, fresh mozz cheese, basil and the dough they make with imported flour, makes this is one of the better pizza's in NY."
1600,705,,,102,positive,flour,107,"The combination of fresh tomato sauce, fresh mozz cheese, basil and the dough they make with imported flour, makes this is one of the better pizza's in NY."
134,706,food,positive,,,,,The food is prepared quickly and efficiently.
134,706,,,4,positive,food,8,The food is prepared quickly and efficiently.
3336,707,price,negative,,,,,and for this i had to shell out a small fortune?
2421,708,food,positive,,,,,"For all of you new to Indian food, try the Paneer Roll, it is a piece of heaven."
2421,708,,,22,positive,Indian food,33,"For all of you new to Indian food, try the Paneer Roll, it is a piece of heaven."
2421,708,,,43,positive,Paneer Roll,54,"For all of you new to Indian food, try the Paneer Roll, it is a piece of heaven."
159,709,food,positive,,,,,The food looked very appetizing and delicious since it came on a variety of fancy plates.
159,709,,,4,positive,food,8,The food looked very appetizing and delicious since it came on a variety of fancy plates.
159,709,,,82,positive,plates,88,The food looked very appetizing and delicious since it came on a variety of fancy plates.
1490,710,food,positive,,,,,Both the fresh mozzerella slices and the Plain Cheese slice are phenomenal.
1490,710,,,9,positive,fresh mozzerella slices,32,Both the fresh mozzerella slices and the Plain Cheese slice are phenomenal.
1490,710,,,41,positive,Plain Cheese slice,59,Both the fresh mozzerella slices and the Plain Cheese slice are phenomenal.
3546,711,anecdotes/miscellaneous,neutral,,,,,I have tried literally every restaurant on curry row.
1548,712,food,negative,,,,,"The food is terrible and overall, I would have to say avoid at all costs."
1548,712,,,4,negative,food,8,"The food is terrible and overall, I would have to say avoid at all costs."
2107,713,anecdotes/miscellaneous,neutral,,,,,"I've been to this monster sushi twice, the 46th st once, the 23rd st one a number of times."
1709,714,food,negative,,,,,"Unfortunately, the food was NOT something to get worked up about."
1709,714,,,19,negative,food,23,"Unfortunately, the food was NOT something to get worked up about."
1550,715,food,positive,,,,,"It's constantly open, catering to the Pakistani cabbies lined up on Crosby St., so there's more turnover with the food than you'd expect (i.e., surprisingly fresh)."
1550,715,ambience,positive,,,,,"It's constantly open, catering to the Pakistani cabbies lined up on Crosby St., so there's more turnover with the food than you'd expect (i.e., surprisingly fresh)."
1550,715,,,114,positive,food,118,"It's constantly open, catering to the Pakistani cabbies lined up on Crosby St., so there's more turnover with the food than you'd expect (i.e., surprisingly fresh)."
3305,716,food,neutral,,,,,I had Filet Mignon with garlic mash.
3305,716,,,6,neutral,Filet Mignon with garlic mash,35,I had Filet Mignon with garlic mash.
874,717,food,positive,,,,,"I went at 6:00 PM specifically for the pre-theater menu ($19.95 for roasted tomato soup with chevre, steak frites, creme brulee) and it was marvelous."
874,717,price,positive,,,,,"I went at 6:00 PM specifically for the pre-theater menu ($19.95 for roasted tomato soup with chevre, steak frites, creme brulee) and it was marvelous."
